institution_id,year,combination_id,disease_1,disease_2,disease_3,disease_4,patient_count
INST002,2022,C003,Hypertension,Ischemic heart disease,,,95
INST002,2022,C004,Diabetes,Obesity,,,106
INST002,2022,C005,Diabetes,Hypertension,Obesity,,68
INST002,2022,C006,COPD,Hypertension,,,41
INST002,2022,C007,Asthma,Allergic/atopic disease,,,31
INST002,2022,C008,Heart failure,Chronic kidney disease,,,44
INST002,2022,C009,Diabetes,Hyperlipidemia,Hypertension,,96
INST002,2022,C010,Hypertension,Stroke,,,38
INST002,2022,C011,Chronic liver disease,Type 2 diabetes mellitus,,,42
INST002,2022,C012,Depression,Generalized anxiety disorder,,,38
INST002,2022,C013,Osteoarthritis,Obesity,,,26
INST002,2022,C014,Rheumatoid arthritis,Osteoporosis,,,31
INST002,2022,C015,Pneumonia,Diabetes,,,54
INST002,2022,C016,COVID-19,Diabetes,,,94
INST002,2022,C017,COVID-19,Hypertension,,,170
INST002,2022,C018,COVID-19,Diabetes,Hypertension,,189
INST002,2022,C019,Tuberculosis,Diabetes,,,28
INST002,2022,C020,Urinary tract infection,Diabetes,,,33
INST002,2022,C021,Diabetes,Chronic kidney disease,Hypertension,,65
INST002,2022,C022,Ischemic heart disease,Diabetes,Hypertension,,79
INST002,2022,C023,Asthma,Obesity,,,58
INST002,2022,C024,COPD,Diabetes,,,47
INST002,2022,C025,Hyperlipidemia,Hypertension,,,75
INST002,2023,C001,Diabetes,Hypertension,,,101
INST002,2023,C002,Diabetes,Chronic kidney disease,,,25
INST002,2023,C003,Hypertension,Ischemic heart disease,,,125
INST002,2023,C004,Diabetes,Obesity,,,44
INST002,2023,C005,Diabetes,Hypertension,Obesity,,55
INST002,2023,C006,COPD,Hypertension,,,50
INST002,2023,C007,Asthma,Allergic/atopic disease,,,14
INST002,2023,C008,Heart failure,Chronic kidney disease,,,21
INST002,2023,C009,Diabetes,Hyperlipidemia,Hypertension,,45
INST002,2023,C010,Hypertension,Stroke,,,21
INST002,2023,C011,Chronic liver disease,Type 2 diabetes mellitus,,,51
INST002,2023,C012,Depression,Generalized anxiety disorder,,,100
INST002,2023,C013,Osteoarthritis,Obesity,,,56
INST002,2023,C014,Rheumatoid arthritis,Osteoporosis,,,13
INST002,2023,C015,Pneumonia,Diabetes,,,85
INST002,2023,C016,COVID-19,Diabetes,,,31
INST002,2023,C017,COVID-19,Hypertension,,,48
INST002,2023,C018,COVID-19,Diabetes,Hypertension,,28
INST002,2023,C019,Tuberculosis,Diabetes,,,17
INST002,2023,C020,Urinary tract infection,Diabetes,,,53
INST002,2023,C021,Diabetes,Chronic kidney disease,Hypertension,,42
INST002,2023,C022,Ischemic heart disease,Diabetes,Hypertension,,84
INST002,2023,C023,Asthma,Obesity,,,88
INST002,2023,C024,COPD,Diabetes,,,33
INST002,2023,C025,Hyperlipidemia,Hypertension,,,107
INST002,2024,C001,Diabetes,Hypertension,,,71
INST002,2024,C002,Diabetes,Chronic kidney disease,,,76
INST002,2024,C003,Hypertension,Ischemic heart disease,,,67
INST002,2024,C004,Diabetes,Obesity,,,48
INST002,2024,C005,Diabetes,Hypertension,Obesity,,71
INST002,2024,C006,COPD,Hypertension,,,42
INST002,2024,C007,Asthma,Allergic/atopic disease,,,29
INST002,2024,C008,Heart failure,Chronic kidney disease,,,52
INST002,2024,C009,Diabetes,Hyperlipidemia,Hypertension,,104
INST002,2024,C010,Hypertension,Stroke,,,27
INST002,2024,C011,Chronic liver disease,Type 2 diabetes mellitus,,,15
INST002,2024,C012,Depression,Generalized anxiety disorder,,,42
INST002,2024,C013,Osteoarthritis,Obesity,,,77
INST002,2024,C014,Rheumatoid arthritis,Osteoporosis,,,25
INST002,2024,C015,Pneumonia,Diabetes,,,105
INST002,2024,C016,COVID-19,Diabetes,,,41
INST002,2024,C017,COVID-19,Hypertension,,,23
INST002,2024,C018,COVID-19,Diabetes,Hypertension,,46
INST002,2024,C019,Tuberculosis,Diabetes,,,17
INST002,2024,C020,Urinary tract infection,Diabetes,,,61
INST002,2024,C021,Diabetes,Chronic kidney disease,Hypertension,,47
INST002,2024,C022,Ischemic heart disease,Diabetes,Hypertension,,65
INST002,2024,C023,Asthma,Obesity,,,75
INST002,2024,C024,COPD,Diabetes,,,22
INST002,2024,C025,Hyperlipidemia,Hypertension,,,46
INST002,2025,C001,Diabetes,Hypertension,,,126
INST002,2025,C002,Diabetes,Chronic kidney disease,,,35
INST002,2025,C003,Hypertension,Ischemic heart disease,,,58
INST002,2025,C004,Diabetes,Obesity,,,50
INST002,2025,C005,Diabetes,Hypertension,Obesity,,107
INST002,2025,C006,COPD,Hypertension,,,69
INST002,2025,C007,Asthma,Allergic/atopic disease,,,30
INST002,2025,C008,Heart failure,Chronic kidney disease,,,53
INST002,2025,C009,Diabetes,Hyperlipidemia,Hypertension,,107
INST002,2025,C010,Hypertension,Stroke,,,38
INST002,2025,C011,Chronic liver disease,Type 2 diabetes mellitus,,,35
INST002,2025,C012,Depression,Generalized anxiety disorder,,,61
INST002,2025,C013,Osteoarthritis,Obesity,,,79
INST002,2025,C014,Rheumatoid arthritis,Osteoporosis,,,30
INST002,2025,C015,Pneumonia,Diabetes,,,67
INST002,2025,C016,COVID-19,Diabetes,,,18
INST002,2025,C017,COVID-19,Hypertension,,,52
INST002,2025,C018,COVID-19,Diabetes,Hypertension,,31
INST002,2025,C019,Tuberculosis,Diabetes,,,23
INST002,2025,C020,Urinary tract infection,Diabetes,,,35
INST002,2025,C021,Diabetes,Chronic kidney disease,Hypertension,,53
INST002,2025,C022,Ischemic heart disease,Diabetes,Hypertension,,64
INST002,2025,C023,Asthma,Obesity,,,86
INST002,2025,C024,COPD,Diabetes,,,69
INST002,2025,C025,Hyperlipidemia,Hypertension,,,73
INST002,2026,C001,Diabetes,Hypertension,,,122
INST002,2026,C002,Diabetes,Chronic kidney disease,,,87
INST002,2026,C003,Hypertension,Ischemic heart disease,,,105
INST002,2026,C004,Diabetes,Obesity,,,112
INST002,2026,C005,Diabetes,Hypertension,Obesity,,142
INST002,2026,C006,COPD,Hypertension,,,75
INST002,2026,C007,Asthma,Allergic/atopic disease,,,24
INST002,2026,C008,Heart failure,Chronic kidney disease,,,20
INST002,2026,C009,Diabetes,Hyperlipidemia,Hypertension,,133
INST002,2026,C010,Hypertension,Stroke,,,29
INST002,2026,C011,Chronic liver disease,Type 2 diabetes mellitus,,,35
INST002,2026,C012,Depression,Generalized anxiety disorder,,,65
INST002,2026,C013,Osteoarthritis,Obesity,,,97
INST002,2026,C014,Rheumatoid arthritis,Osteoporosis,,,20
INST002,2026,C015,Pneumonia,Diabetes,,,65
INST002,2026,C016,COVID-19,Diabetes,,,56
INST002,2026,C017,COVID-19,Hypertension,,,34
INST002,2026,C018,COVID-19,Diabetes,Hypertension,,52
INST002,2026,C019,Tuberculosis,Diabetes,,,32
INST002,2026,C020,Urinary tract infection,Diabetes,,,92
INST002,2026,C021,Diabetes,Chronic kidney disease,Hypertension,,34
INST002,2026,C022,Ischemic heart disease,Diabetes,Hypertension,,112
INST002,2026,C023,Asthma,Obesity,,,92
INST002,2026,C024,COPD,Diabetes,,,87
INST002,2026,C025,Hyperlipidemia,Hypertension,,,88
INST003,2015,C001,Diabetes,Hypertension,,,158
INST003,2015,C002,Diabetes,Chronic kidney disease,,,74
INST003,2015,C003,Hypertension,Ischemic heart disease,,,79
INST003,2015,C004,Diabetes,Obesity,,,61
INST003,2015,C005,Diabetes,Hypertension,Obesity,,85
INST003,2015,C006,COPD,Hypertension,,,78
INST003,2015,C007,Asthma,Allergic/atopic disease,,,17
INST003,2015,C008,Heart failure,Chronic kidney disease,,,32
INST003,2015,C009,Diabetes,Hyperlipidemia,Hypertension,,121
INST003,2015,C010,Hypertension,Stroke,,,32
INST003,2015,C011,Chronic liver disease,Type 2 diabetes mellitus,,,29
INST003,2015,C012,Depression,Generalized anxiety disorder,,,43
INST003,2015,C013,Osteoarthritis,Obesity,,,73
INST003,2015,C014,Rheumatoid arthritis,Osteoporosis,,,40
INST003,2015,C015,Pneumonia,Diabetes,,,104
INST003,2015,C016,COVID-19,Diabetes,,,10
INST003,2015,C017,COVID-19,Hypertension,,,21
INST003,2015,C018,COVID-19,Diabetes,Hypertension,,24
INST003,2015,C019,Tuberculosis,Diabetes,,,18
INST003,2015,C020,Urinary tract infection,Diabetes,,,33
INST003,2015,C021,Diabetes,Chronic kidney disease,Hypertension,,65
INST003,2015,C022,Ischemic heart disease,Diabetes,Hypertension,,114
INST003,2015,C023,Asthma,Obesity,,,62
INST003,2015,C024,COPD,Diabetes,,,45
INST003,2015,C025,Hyperlipidemia,Hypertension,,,123
INST003,2016,C001,Diabetes,Hypertension,,,140
INST003,2016,C002,Diabetes,Chronic kidney disease,,,32
INST003,2016,C003,Hypertension,Ischemic heart disease,,,34
INST003,2016,C004,Diabetes,Obesity,,,112
INST003,2016,C005,Diabetes,Hypertension,Obesity,,95
INST003,2016,C006,COPD,Hypertension,,,65
INST003,2016,C007,Asthma,Allergic/atopic disease,,,30
INST003,2016,C008,Heart failure,Chronic kidney disease,,,27
INST003,2016,C009,Diabetes,Hyperlipidemia,Hypertension,,82
INST003,2016,C010,Hypertension,Stroke,,,29
INST003,2016,C011,Chronic liver disease,Type 2 diabetes mellitus,,,22
INST003,2016,C012,Depression,Generalized anxiety disorder,,,40
INST003,2016,C013,Osteoarthritis,Obesity,,,103
INST003,2016,C014,Rheumatoid arthritis,Osteoporosis,,,27
INST003,2016,C015,Pneumonia,Diabetes,,,115
INST003,2016,C016,COVID-19,Diabetes,,,11
INST003,2016,C017,COVID-19,Hypertension,,,9
INST003,2016,C018,COVID-19,Diabetes,Hypertension,,11
INST003,2016,C019,Tuberculosis,Diabetes,,,25
INST003,2016,C020,Urinary tract infection,Diabetes,,,38
INST003,2016,C021,Diabetes,Chronic kidney disease,Hypertension,,102
INST003,2016,C022,Ischemic heart disease,Diabetes,Hypertension,,58
INST003,2016,C023,Asthma,Obesity,,,70
INST003,2016,C024,COPD,Diabetes,,,63
INST003,2016,C025,Hyperlipidemia,Hypertension,,,134
INST003,2017,C001,Diabetes,Hypertension,,,71
INST003,2017,C002,Diabetes,Chronic kidney disease,,,44
INST003,2017,C003,Hypertension,Ischemic heart disease,,,66
INST003,2017,C004,Diabetes,Obesity,,,71
INST003,2017,C005,Diabetes,Hypertension,Obesity,,77
INST003,2017,C006,COPD,Hypertension,,,51
INST003,2017,C007,Asthma,Allergic/atopic disease,,,34
INST003,2017,C008,Heart failure,Chronic kidney disease,,,47
INST003,2017,C009,Diabetes,Hyperlipidemia,Hypertension,,58
INST003,2017,C010,Hypertension,Stroke,,,11
INST003,2017,C011,Chronic liver disease,Type 2 diabetes mellitus,,,45
INST003,2017,C012,Depression,Generalized anxiety disorder,,,31
INST003,2017,C013,Osteoarthritis,Obesity,,,73
INST003,2017,C014,Rheumatoid arthritis,Osteoporosis,,,38
INST003,2017,C015,Pneumonia,Diabetes,,,45
INST003,2017,C016,COVID-19,Diabetes,,,24
INST003,2017,C017,COVID-19,Hypertension,,,11
INST003,2017,C018,COVID-19,Diabetes,Hypertension,,26
INST003,2017,C019,Tuberculosis,Diabetes,,,40
INST003,2017,C020,Urinary tract infection,Diabetes,,,72
INST003,2017,C021,Diabetes,Chronic kidney disease,Hypertension,,84
INST003,2017,C022,Ischemic heart disease,Diabetes,Hypertension,,74
INST003,2017,C023,Asthma,Obesity,,,61
INST003,2017,C024,COPD,Diabetes,,,43
INST003,2017,C025,Hyperlipidemia,Hypertension,,,88
INST003,2018,C001,Diabetes,Hypertension,,,200
INST003,2018,C002,Diabetes,Chronic kidney disease,,,85
INST003,2018,C003,Hypertension,Ischemic heart disease,,,122
INST003,2018,C004,Diabetes,Obesity,,,164
INST003,2018,C005,Diabetes,Hypertension,Obesity,,131
INST003,2018,C006,COPD,Hypertension,,,53
INST003,2018,C007,Asthma,Allergic/atopic disease,,,15
INST003,2018,C008,Heart failure,Chronic kidney disease,,,30
INST003,2018,C009,Diabetes,Hyperlipidemia,Hypertension,,77
INST003,2018,C010,Hypertension,Stroke,,,14
INST003,2018,C011,Chronic liver disease,Type 2 diabetes mellitus,,,34
INST003,2018,C012,Depression,Generalized anxiety disorder,,,69
INST003,2018,C013,Osteoarthritis,Obesity,,,87
INST003,2018,C014,Rheumatoid arthritis,Osteoporosis,,,31
INST003,2018,C015,Pneumonia,Diabetes,,,55
INST003,2018,C016,COVID-19,Diabetes,,,19
INST003,2018,C017,COVID-19,Hypertension,,,24
INST003,2018,C018,COVID-19,Diabetes,Hypertension,,13
INST003,2018,C019,Tuberculosis,Diabetes,,,28
INST003,2018,C020,Urinary tract infection,Diabetes,,,103
INST003,2018,C021,Diabetes,Chronic kidney disease,Hypertension,,47
INST003,2018,C022,Ischemic heart disease,Diabetes,Hypertension,,102
INST003,2018,C023,Asthma,Obesity,,,76
INST003,2018,C024,COPD,Diabetes,,,59
INST003,2018,C025,Hyperlipidemia,Hypertension,,,86
INST003,2019,C001,Diabetes,Hypertension,,,90
INST003,2019,C002,Diabetes,Chronic kidney disease,,,109
INST003,2019,C003,Hypertension,Ischemic heart disease,,,133
INST003,2019,C004,Diabetes,Obesity,,,149
INST003,2019,C005,Diabetes,Hypertension,Obesity,,52
INST003,2019,C006,COPD,Hypertension,,,37
INST003,2019,C007,Asthma,Allergic/atopic disease,,,15
INST003,2019,C008,Heart failure,Chronic kidney disease,,,61
INST003,2019,C009,Diabetes,Hyperlipidemia,Hypertension,,61
INST003,2019,C010,Hypertension,Stroke,,,25
INST003,2019,C011,Chronic liver disease,Type 2 diabetes mellitus,,,45
INST003,2019,C012,Depression,Generalized anxiety disorder,,,51
INST003,2019,C013,Osteoarthritis,Obesity,,,74
INST003,2019,C014,Rheumatoid arthritis,Osteoporosis,,,11
INST003,2019,C015,Pneumonia,Diabetes,,,78
INST003,2019,C016,COVID-19,Diabetes,,,35
INST003,2019,C017,COVID-19,Hypertension,,,35
INST003,2019,C018,COVID-19,Diabetes,Hypertension,,37
INST003,2019,C019,Tuberculosis,Diabetes,,,30
INST003,2019,C020,Urinary tract infection,Diabetes,,,95
INST003,2019,C021,Diabetes,Chronic kidney disease,Hypertension,,89
INST003,2019,C022,Ischemic heart disease,Diabetes,Hypertension,,69
INST003,2019,C023,Asthma,Obesity,,,43
INST003,2019,C024,COPD,Diabetes,,,26
INST003,2019,C025,Hyperlipidemia,Hypertension,,,77
INST003,2020,C001,Diabetes,Hypertension,,,128
INST003,2020,C002,Diabetes,Chronic kidney disease,,,100
INST003,2020,C003,Hypertension,Ischemic heart disease,,,83
INST003,2020,C004,Diabetes,Obesity,,,55
INST003,2020,C005,Diabetes,Hypertension,Obesity,,124
INST003,2020,C006,COPD,Hypertension,,,39
INST003,2020,C007,Asthma,Allergic/atopic disease,,,38
INST003,2020,C008,Heart failure,Chronic kidney disease,,,42
INST003,2020,C009,Diabetes,Hyperlipidemia,Hypertension,,135
INST003,2020,C010,Hypertension,Stroke,,,15
INST003,2020,C011,Chronic liver disease,Type 2 diabetes mellitus,,,41
INST003,2020,C012,Depression,Generalized anxiety disorder,,,41
INST003,2020,C013,Osteoarthritis,Obesity,,,75
INST003,2020,C014,Rheumatoid arthritis,Osteoporosis,,,19
INST003,2020,C015,Pneumonia,Diabetes,,,46
INST003,2020,C016,COVID-19,Diabetes,,,152
INST003,2020,C017,COVID-19,Hypertension,,,207
INST003,2020,C018,COVID-19,Diabetes,Hypertension,,65
INST003,2020,C019,Tuberculosis,Diabetes,,,20
INST003,2020,C020,Urinary tract infection,Diabetes,,,93
INST003,2020,C021,Diabetes,Chronic kidney disease,Hypertension,,45
INST003,2020,C022,Ischemic heart disease,Diabetes,Hypertension,,121
INST003,2020,C023,Asthma,Obesity,,,107
INST003,2020,C024,COPD,Diabetes,,,64
INST003,2020,C025,Hyperlipidemia,Hypertension,,,66
INST003,2021,C001,Diabetes,Hypertension,,,94
INST003,2021,C002,Diabetes,Chronic kidney disease,,,57
INST003,2021,C003,Hypertension,Ischemic heart disease,,,134
INST003,2021,C004,Diabetes,Obesity,,,62
INST003,2021,C005,Diabetes,Hypertension,Obesity,,64
INST003,2021,C006,COPD,Hypertension,,,59
INST003,2021,C007,Asthma,Allergic/atopic disease,,,40
INST003,2021,C008,Heart failure,Chronic kidney disease,,,22
INST003,2021,C009,Diabetes,Hyperlipidemia,Hypertension,,130
INST003,2021,C010,Hypertension,Stroke,,,36
INST003,2021,C011,Chronic liver disease,Type 2 diabetes mellitus,,,44
INST003,2021,C012,Depression,Generalized anxiety disorder,,,77
INST003,2021,C013,Osteoarthritis,Obesity,,,73
INST003,2021,C014,Rheumatoid arthritis,Osteoporosis,,,26
INST003,2021,C015,Pneumonia,Diabetes,,,82
INST003,2021,C016,COVID-19,Diabetes,,,159
INST003,2021,C017,COVID-19,Hypertension,,,241
INST003,2021,C018,COVID-19,Diabetes,Hypertension,,112
INST003,2021,C019,Tuberculosis,Diabetes,,,29
INST003,2021,C020,Urinary tract infection,Diabetes,,,66
INST003,2021,C021,Diabetes,Chronic kidney disease,Hypertension,,82
INST003,2021,C022,Ischemic heart disease,Diabetes,Hypertension,,124
INST003,2021,C023,Asthma,Obesity,,,41
INST003,2021,C024,COPD,Diabetes,,,33
INST003,2021,C025,Hyperlipidemia,Hypertension,,,59
INST003,2022,C001,Diabetes,Hypertension,,,68
INST003,2022,C002,Diabetes,Chronic kidney disease,,,73
INST003,2022,C003,Hypertension,Ischemic heart disease,,,130
INST003,2022,C004,Diabetes,Obesity,,,152
INST003,2022,C005,Diabetes,Hypertension,Obesity,,69
INST003,2022,C006,COPD,Hypertension,,,54
INST003,2022,C007,Asthma,Allergic/atopic disease,,,35
INST003,2022,C008,Heart failure,Chronic kidney disease,,,59
INST003,2022,C009,Diabetes,Hyperlipidemia,Hypertension,,87
INST003,2022,C010,Hypertension,Stroke,,,11
INST003,2022,C011,Chronic liver disease,Type 2 diabetes mellitus,,,19
INST003,2022,C012,Depression,Generalized anxiety disorder,,,75
INST003,2022,C013,Osteoarthritis,Obesity,,,110
INST003,2022,C014,Rheumatoid arthritis,Osteoporosis,,,47
INST003,2022,C015,Pneumonia,Diabetes,,,77
INST003,2022,C016,COVID-19,Diabetes,,,105
INST003,2022,C017,COVID-19,Hypertension,,,176
INST003,2022,C018,COVID-19,Diabetes,Hypertension,,163
INST003,2022,C019,Tuberculosis,Diabetes,,,24
INST003,2022,C020,Urinary tract infection,Diabetes,,,78
INST003,2022,C021,Diabetes,Chronic kidney disease,Hypertension,,40
INST003,2022,C022,Ischemic heart disease,Diabetes,Hypertension,,78
INST003,2022,C023,Asthma,Obesity,,,87
INST003,2022,C024,COPD,Diabetes,,,60
INST003,2022,C025,Hyperlipidemia,Hypertension,,,49
INST003,2023,C001,Diabetes,Hypertension,,,203
INST003,2023,C002,Diabetes,Chronic kidney disease,,,81
INST003,2023,C003,Hypertension,Ischemic heart disease,,,76
INST003,2023,C004,Diabetes,Obesity,,,90
INST003,2023,C005,Diabetes,Hypertension,Obesity,,105
INST003,2023,C006,COPD,Hypertension,,,30
INST003,2023,C007,Asthma,Allergic/atopic disease,,,34
INST003,2023,C008,Heart failure,Chronic kidney disease,,,56
INST003,2023,C009,Diabetes,Hyperlipidemia,Hypertension,,118
INST003,2023,C010,Hypertension,Stroke,,,26
INST003,2023,C011,Chronic liver disease,Type 2 diabetes mellitus,,,31
INST003,2023,C012,Depression,Generalized anxiety disorder,,,105
INST003,2023,C013,Osteoarthritis,Obesity,,,45
INST003,2023,C014,Rheumatoid arthritis,Osteoporosis,,,39
INST003,2023,C015,Pneumonia,Diabetes,,,88
INST003,2023,C016,COVID-19,Diabetes,,,44
INST003,2023,C017,COVID-19,Hypertension,,,62
INST003,2023,C018,COVID-19,Diabetes,Hypertension,,45
INST003,2023,C019,Tuberculosis,Diabetes,,,29
INST003,2023,C020,Urinary tract infection,Diabetes,,,51
INST003,2023,C021,Diabetes,Chronic kidney disease,Hypertension,,90
INST003,2023,C022,Ischemic heart disease,Diabetes,Hypertension,,62
INST003,2023,C023,Asthma,Obesity,,,88
INST003,2023,C024,COPD,Diabetes,,,33
INST003,2023,C025,Hyperlipidemia,Hypertension,,,121
INST003,2024,C001,Diabetes,Hypertension,,,226
INST003,2024,C002,Diabetes,Chronic kidney disease,,,89
INST003,2024,C003,Hypertension,Ischemic heart disease,,,44
INST003,2024,C004,Diabetes,Obesity,,,151
INST003,2024,C005,Diabetes,Hypertension,Obesity,,70
INST003,2024,C006,COPD,Hypertension,,,53
INST003,2024,C007,Asthma,Allergic/atopic disease,,,31
INST003,2024,C008,Heart failure,Chronic kidney disease,,,86
INST003,2024,C009,Diabetes,Hyperlipidemia,Hypertension,,125
INST003,2024,C010,Hypertension,Stroke,,,44
INST003,2024,C011,Chronic liver disease,Type 2 diabetes mellitus,,,55
INST003,2024,C012,Depression,Generalized anxiety disorder,,,70
INST003,2024,C013,Osteoarthritis,Obesity,,,78
INST003,2024,C014,Rheumatoid arthritis,Osteoporosis,,,33
INST003,2024,C015,Pneumonia,Diabetes,,,149
INST003,2024,C016,COVID-19,Diabetes,,,72
INST003,2024,C017,COVID-19,Hypertension,,,49
INST003,2024,C018,COVID-19,Diabetes,Hypertension,,58
INST003,2024,C019,Tuberculosis,Diabetes,,,23
INST003,2024,C020,Urinary tract infection,Diabetes,,,76
INST003,2024,C021,Diabetes,Chronic kidney disease,Hypertension,,49
INST003,2024,C022,Ischemic heart disease,Diabetes,Hypertension,,120
INST003,2024,C023,Asthma,Obesity,,,79
INST003,2024,C024,COPD,Diabetes,,,32
INST003,2024,C025,Hyperlipidemia,Hypertension,,,136
INST003,2025,C001,Diabetes,Hypertension,,,136
INST003,2025,C002,Diabetes,Chronic kidney disease,,,101
INST003,2025,C003,Hypertension,Ischemic heart disease,,,99
INST003,2025,C004,Diabetes,Obesity,,,118
INST003,2025,C005,Diabetes,Hypertension,Obesity,,92
INST003,2025,C006,COPD,Hypertension,,,39
INST003,2025,C007,Asthma,Allergic/atopic disease,,,16
INST003,2025,C008,Heart failure,Chronic kidney disease,,,56
INST003,2025,C009,Diabetes,Hyperlipidemia,Hypertension,,74
INST003,2025,C010,Hypertension,Stroke,,,14
INST003,2025,C011,Chronic liver disease,Type 2 diabetes mellitus,,,21
INST003,2025,C012,Depression,Generalized anxiety disorder,,,86
INST003,2025,C013,Osteoarthritis,Obesity,,,92
INST003,2025,C014,Rheumatoid arthritis,Osteoporosis,,,14
INST003,2025,C015,Pneumonia,Diabetes,,,126
INST003,2025,C016,COVID-19,Diabetes,,,54
INST003,2025,C017,COVID-19,Hypertension,,,59
INST003,2025,C018,COVID-19,Diabetes,Hypertension,,76
INST003,2025,C019,Tuberculosis,Diabetes,,,13
INST003,2025,C020,Urinary tract infection,Diabetes,,,90
INST003,2025,C021,Diabetes,Chronic kidney disease,Hypertension,,70
